ריחמ,דבעמ רוד,ןורכזה גוס,MAR ןורכיז חפנ,גנימייגל המאתה,חישק ןנוכ,הגוצת ןונער בצק,עגמ ךסמ,ךסמ לדוג,ךסמ תייצולוזר,יראלולס םדומ
0.15196158561503884,11.0,4.0,8.0,0,512,60.0,0,14.0,0.5063005454203499,0
0.13539027380465876,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.14391091131998365,11.0,4.0,8.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.07057621577441765,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.11375153248876176,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.11667347772783,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.11471189211279118,11.0,4.0,8.0,0,256,60.0,1,14.0,0.1254466804589054,0
0.060073559460563954,4.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.10737637923988558,11.0,4.0,8.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.10702901512055578,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.023293829178586023,4.0,4.0,4.0,0,64,60.0,1,11.6,0.0,0
0.08937474458520638,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.0806702084184716,11.0,4.0,8.0,0,256,60.0,0,17.3,0.04786533759638894,0
0.08534940743767878,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.12588884348181448,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.13794442174090724,11.0,4.0,8.0,0,512,60.0,0,13.3,0.1254466804589054,0
0.126644871270944,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.14765018389865142,11.0,4.0,16.0,0,512,60.0,1,13.3,0.1254466804589054,0
0.13888434818144668,11.0,4.0,16.0,0,512,60.0,0,13.3,0.1254466804589054,0
0.1686554965263588,11.0,4.0,16.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.11340416836943196,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.1893338782182264,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.1638332652227217,11.0,4.0,8.0,0,512,60.0,0,13.3,0.1254466804589054,0
0.09476910502656313,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10592562321209645,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.07956681651001225,11.0,4.0,8.0,0,1256,60.0,0,15.6,0.1254466804589054,0
0.12435635472006538,11.0,4.0,8.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.09679199019207192,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.1623416428279526,11.0,4.0,16.0,0,1000,60.0,0,13.3,0.3730800576766347,0
0.09497343686146302,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.059460563955864326,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.26272987331426234,11.0,4.0,16.0,1,1000,60.0,0,15.6,0.1254466804589054,0
0.1581937065794851,11.0,4.0,16.0,0,512,60.0,1,13.3,0.1254466804589054,0
0.11193297915815284,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
